Timepoint,Timepoint_Master,Date,Year,Time,Treatment,Temp,Cone,Culture,Family,ReefMom,Mom,Dad,Species,Boat.ID,Wells,No.LarvaeInExpected,No.LarvaeInObserved,No.LarvaeIn,Percent_Survival_atend,CrossType,Lifestage,Dataform,Cumulative.hrs,Mom2,Dad2,Cross,Cross_2,Zoox,Tank,Replicate,PlateSlide,Well,Recruit,Survival.T1,Condition,Area,Perimeter,CrossSection,Bleach,PAM,Infectionlevel,Rfile,R,R.ojbect,SINGLE.CLUMP,Photos.date,IPAM.date,microPAM.Date,Cassette,Survival.T6,Pamtype,Identifier
10,11,03.12.2019,2019,8:00,Hot,35.5C,48,E1xK1,F100,E1 ,E1 , K1,A.ten,82,D,30,20,20,66.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.10.1.1,2,2,1.606,NA,NA,NA,0.607,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,48,E1xK1,F100,E1 ,E1 , K1,A.ten,82,E,30,28,28,93.33333333,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.10.3.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,48,E1xK1,F100,E1 ,E1 , K1,A.ten,82,F,30,26,27,86.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.10.3.1,2,2,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,99,K1xE1,F114,K1 ,K1 , E1,A.ten,83,A,30,23,23,74.19354839,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.10.3.2,2,1,1.217,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,99,K1xE1,F114,K1 ,K1 , E1,A.ten,83,B,30,19,19,63.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.10.3.2,2,1,1.319,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,99,K1xE1,F114,K1 ,K1 , E1,A.ten,83,C,30,14,14,46.66666667,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.10.3.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,96,E4xK6,F67,E4 ,E4 , K6,A.ten,83,D,30,17,17,56.66666667,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.10.3.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,96,E4xK6,F67,E4 ,E4 , K6,A.ten,83,E,30,16,16,53.33333333,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.10.3.4,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,96,E4xK6,F67,E4 ,E4 , K6,A.ten,83,F,30,22,22,73.33333333,IndivCross,larvae,Raw,144,EskMom,KeppelsDad,EskMomKeppelsDad,ExK,NA,NA,NA,NA,NA,3.10.3.4,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,38,D16xE4,F23,D16 ,D16 , E4,A.ten,84,A,30,23,23,76.66666667,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.10.5.1,2,2,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,38,D16xE4,F23,D16 ,D16 , E4,A.ten,84,B,30,21,21,70,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.10.5.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,38,D16xE4,F23,D16 ,D16 , E4,A.ten,84,C,30,19,19,63.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.10.5.2,2,2,,NA,NA,NA,0.56,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,31,D16xE5,F17,D16 ,D16 , E5,A.ten,84,D,30,25,25,83.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.10.5.2,2,1,0.707,NA,NA,NA,0.543,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,31,D16xE5,F17,D16 ,D16 , E5,A.ten,84,E,30,21,21,67.74193548,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.10.5.3,2,2,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,31,D16xE5,F17,D16 ,D16 , E5,A.ten,84,F,30,21,21,70,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.10.5.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,11,E4xD16,F4,E4 ,E4 , D16,A.ten,85,A,30,5,5,16.12903226,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.10.5.4,2,2,,NA,NA,NA,0.592,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,11,E4xD16,F4,E4 ,E4 , D16,A.ten,85,B,30,21,21,70,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.10.5.4,2,1,0.501,NA,NA,NA,0.564,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,11,E4xD16,F4,E4 ,E4 , D16,A.ten,85,C,30,25,25,83.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.15.3.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,34,D11xE5,F20,D11 ,D11 , E5,A.ten,85,D,30,19,19,63.33333333,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.15.3.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,34,D11xE5,F20,D11 ,D11 , E5,A.ten,85,E,30,0,0,0,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.15.3.3,2,1,0.48,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,34,D11xE5,F20,D11 ,D11 , E5,A.ten,85,F,30,21,21,70,IndivCross,larvae,Raw,144,DaviesMom,EskDad,DaviesMomEskDad,DxE,NA,NA,NA,NA,NA,3.15.3.3,2,1,0.53,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,64,D16xK3,F38,D16 ,D16 , K3,A.ten,86,A,30,27,28,90,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.3.4,2,1,0.396,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,64,D16xK3,F38,D16 ,D16 , K3,A.ten,86,B,30,23,25,76.66666667,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.3.4,2,1,0.47,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,64,D16xK3,F38,D16 ,D16 , K3,A.ten,86,C,30,21,21,70,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.3.5,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,59,D20xK9,F43,D20 ,D20 , K9,A.ten,86,D,30,23,23,74.19354839,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.3.5,1,0,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,59,D20xK9,F43,D20 ,D20 , K9,A.ten,86,E,30,15,15,48.38709677,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.5.1,2,1,1.292,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,59,D20xK9,F43,D20 ,D20 , K9,A.ten,86,F,30,20,20,64.51612903,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.5.1,2,1,1.431,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,108,D20xK9,F123,D20 ,D20 , K9,A.ten,87,A,30,14,17,45.16129032,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.5.2,2,1,1.196,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,108,D20xK9,F123,D20 ,D20 , K9,A.ten,87,B,30,11,12,36.66666667,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.15.5.2,2,1,1.221,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,108,D20xK9,F123,D20 ,D20 , K9,A.ten,87,C,30,18,18,60,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.18.4.1,2,1,1.52,NA,NA,NA,0.486,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,98,K8xE1,F106,K8 ,K8 , E1,A.ten,87,D,30,9,9,30,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.18.4.1,1,0,NA,NA,NA,NA,0.606,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,98,K8xE1,F106,K8 ,K8 , E1,A.ten,87,E,30,11,11,36.66666667,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.18.5.1,2,1,1.698,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,98,K8xE1,F106,K8 ,K8 , E1,A.ten,87,F,30,11,11,36.66666667,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.18.5.1,2,1,1.825,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,101,K4xE2,F119,K4 ,K4 , E2,A.ten,88,A,30,1,1,3.333333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.18.5.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,101,K4xE2,F119,K4 ,K4 , E2,A.ten,88,B,30,24,24,80,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.18.5.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,101,K4xE2,F119,K4 ,K4 , E2,A.ten,88,C,30,19,19,63.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.18.5.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,83,K9xD11,F54,K9 ,K9 , D11,A.ten,88,D,30,3,3,10,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.18.5.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,83,K9xD11,F54,K9 ,K9 , D11,A.ten,88,E,30,2,2,6.666666667,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.25.1.1,2,1,1.331,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,83,K9xD11,F54,K9 ,K9 , D11,A.ten,88,F,30,17,17,56.66666667,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.25.1.1,2,2,0.844,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,87,K9xK6,F58,K9 ,K9 , K6,A.ten,89,A,30,17,17,56.66666667,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,3.25.1.2,2,1,,NA,NA,NA,0.547,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,87,K9xK6,F58,K9 ,K9 , K6,A.ten,89,B,30,22,22,73.33333333,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,3.25.1.2,2,2,,NA,NA,NA,0.614,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,87,K9xK6,F58,K9 ,K9 , K6,A.ten,89,C,30,21,21,70,IndivCross,larvae,Raw,144,KeppelsMom,KeppelsDad,KeppelsMomKeppelsDad,KxK,NA,NA,NA,NA,NA,3.25.3.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,90,K3xD11,F61,K3 ,K3 , D11,A.ten,89,D,30,15,15,50,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.25.3.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,90,K3xD11,F61,K3 ,K3 , D11,A.ten,89,E,30,20,20,64.51612903,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.25.3.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,90,K3xD11,F61,K3 ,K3 , D11,A.ten,89,F,30,12,12,40,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.25.3.2,1,0,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,15,D20xD12,F7,D20 ,D20 , D12,A.ten,90,A,30,23,23,76.66666667,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,3.25.4.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,15,D20xD12,F7,D20 ,D20 , D12,A.ten,90,B,30,18,18,60,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,3.25.4.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,15,D20xD12,F7,D20 ,D20 , D12,A.ten,90,C,30,16,16,53.33333333,IndivCross,larvae,Raw,144,DaviesMom,DaviesDad,DaviesMomDaviesDad,DxD,NA,NA,NA,NA,NA,3.25.4.2,2,1,1.153,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,23,E4xD10,F12,E4 ,E4 , D10,A.ten,90,D,30,13,13,43.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.25.4.2,2,1,1.142,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,23,E4xD10,F12,E4 ,E4 , D10,A.ten,90,E,30,16,16,53.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.25.4.3,2,1,0.585,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,23,E4xD10,F12,E4 ,E4 , D10,A.ten,90,F,30,24,24,77.41935484,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.25.4.3,2,1,0.707,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,28,E4xD11,F15,E4 ,E4 , D11,A.ten,91,A,30,23,24,76.66666667,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.25.5.1,2,1,0.755,NA,NA,NA,0.522,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,28,E4xD11,F15,E4 ,E4 , D11,A.ten,91,B,30,26,26,86.66666667,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.25.5.1,1,0,NA,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,28,E4xD11,F15,E4 ,E4 , D11,A.ten,91,C,30,19,19,63.33333333,IndivCross,larvae,Raw,144,EskMom,DaviesDad,EskMomDaviesDad,ExD,NA,NA,NA,NA,NA,3.25.5.2,2,2,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,53,K6xE2,F49,K6 ,K6 , E2,A.ten,91,D,30,16,16,53.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.25.5.2,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,53,K6xE2,F49,K6 ,K6 , E2,A.ten,91,E,30,19,19,63.33333333,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.25.5.3,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,53,K6xE2,F49,K6 ,K6 , E2,A.ten,91,F,30,23,26,76.66666667,IndivCross,larvae,Raw,144,KeppelsMom,EskDad,KeppelsMomEskDad,KxE,NA,NA,NA,NA,NA,3.25.5.3,1,0,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,80,E5xE4,F26,E5 ,E5 , E4,A.ten,92,A,30,0,0,0,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.1.1.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,80,E5xE4,F26,E5 ,E5 , E4,A.ten,92,B,30,5,5,16.12903226,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.1.1,2,1,1.448,NA,NA,NA,0.579,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,80,E5xE4,F26,E5 ,E5 , E4,A.ten,92,C,30,2,2,6.666666667,IndivCross,larvae,Raw,144,EskMom,EskDad,EskMomEskDad,ExE,NA,NA,NA,NA,NA,3.26.1.1.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,62,D11xK9,F40,D11 ,D11 , K9,A.ten,92,D,30,7,7,23.33333333,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.26.1.1,2,1,1.527,NA,NA,NA,0.609,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,62,D11xK9,F40,D11 ,D11 , K9,A.ten,92,E,30,4,20,13.33333333,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,2.33.1.1,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,62,D11xK9,F40,D11 ,D11 , K9,A.ten,92,F,30,9,19,30,IndivCross,larvae,Raw,144,DaviesMom,KeppelsDad,DaviesMomKeppelsDad,DxK,NA,NA,NA,NA,NA,3.26.1.13,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
10,11,03.12.2019,2019,8:00,Hot,35.5C,89,K3xD20,F60,K3 ,K3 , D20,A.ten,93,A,30,24,24,80,IndivCross,larvae,Raw,144,KeppelsMom,DaviesDad,KeppelsMomDaviesDad,KxD,NA,NA,NA,NA,NA,3.26.1.13,2,1,,NA,NA,NA,NA,NA,AGF_yr2_Juvs_cur.singles_aliveatT1.csv,,,,NA,NA,NA,NA,NA,NA,NA
